eco_id,eco_name,species_group,S
50518,North Central Rockies forests,Reptiles,11
50519,Northern California coastal forests,Amphibians,18
50519,Northern California coastal forests,Birds,232
50519,Northern California coastal forests,Mammals,77
50519,Northern California coastal forests,Plants,347
50519,Northern California coastal forests,Reptiles,19
50520,Northern Pacific coastal forests,Amphibians,4
50520,Northern Pacific coastal forests,Birds,151
50520,Northern Pacific coastal forests,Mammals,45
50520,Northern Pacific coastal forests,Plants,662
50520,Northern Pacific coastal forests,Reptiles,0
50521,Northern transitional alpine forests,Amphibians,5
50521,Northern transitional alpine forests,Birds,144
50521,Northern transitional alpine forests,Mammals,51
50521,Northern transitional alpine forests,Plants,424
50521,Northern transitional alpine forests,Reptiles,1
50522,Okanagan dry forests,Amphibians,8
50522,Okanagan dry forests,Birds,199
50522,Okanagan dry forests,Mammals,79
50522,Okanagan dry forests,Plants,2189
50522,Okanagan dry forests,Reptiles,15
50523,Piney Woods forests,Amphibians,34
50523,Piney Woods forests,Birds,205
50523,Piney Woods forests,Mammals,60
50523,Piney Woods forests,Plants,880
50523,Piney Woods forests,Reptiles,58
50524,Puget lowland forests,Amphibians,12
50524,Puget lowland forests,Birds,195
50524,Puget lowland forests,Mammals,68
50524,Puget lowland forests,Plants,931
50524,Puget lowland forests,Reptiles,9
50525,Queen Charlotte Islands,Amphibians,1
50525,Queen Charlotte Islands,Birds,143
50525,Queen Charlotte Islands,Mammals,3
50525,Queen Charlotte Islands,Plants,354
50525,Queen Charlotte Islands,Reptiles,0
50526,Sierra Juarez and San Pedro Martir pine-oak forests,Amphibians,2
50526,Sierra Juarez and San Pedro Martir pine-oak forests,Birds,193
50526,Sierra Juarez and San Pedro Martir pine-oak forests,Mammals,66
50526,Sierra Juarez and San Pedro Martir pine-oak forests,Plants,2953
50526,Sierra Juarez and San Pedro Martir pine-oak forests,Reptiles,28
50527,Sierra Nevada forests,Amphibians,13
50527,Sierra Nevada forests,Birds,197
50527,Sierra Nevada forests,Mammals,103
50527,Sierra Nevada forests,Plants,179
50527,Sierra Nevada forests,Reptiles,17
50528,South Central Rockies forests,Amphibians,6
50528,South Central Rockies forests,Birds,201
50528,South Central Rockies forests,Mammals,99
50528,South Central Rockies forests,Plants,4010
50528,South Central Rockies forests,Reptiles,10
50529,Southeastern conifer forests,Amphibians,53
50529,Southeastern conifer forests,Birds,237
50529,Southeastern conifer forests,Mammals,54
50529,Southeastern conifer forests,Plants,349
50529,Southeastern conifer forests,Reptiles,85
50530,Wasatch and Uinta montane forests,Amphibians,7
50530,Wasatch and Uinta montane forests,Birds,190
50530,Wasatch and Uinta montane forests,Mammals,91
50530,Wasatch and Uinta montane forests,Plants,2978
50530,Wasatch and Uinta montane forests,Reptiles,15
50601,Alaska Peninsula montane taiga,Amphibians,1
50601,Alaska Peninsula montane taiga,Birds,102
50601,Alaska Peninsula montane taiga,Mammals,33
50601,Alaska Peninsula montane taiga,Plants,1283
50601,Alaska Peninsula montane taiga,Reptiles,0
50602,Central Canadian Shield forests,Amphibians,12
50602,Central Canadian Shield forests,Birds,160
50602,Central Canadian Shield forests,Mammals,49
50602,Central Canadian Shield forests,Plants,494
50602,Central Canadian Shield forests,Reptiles,2
50603,Cook Inlet taiga,Amphibians,1
50603,Cook Inlet taiga,Birds,116
50603,Cook Inlet taiga,Mammals,39
50603,Cook Inlet taiga,Plants,1913
50603,Cook Inlet taiga,Reptiles,0
50604,Copper Plateau taiga,Amphibians,1
50604,Copper Plateau taiga,Birds,116
50604,Copper Plateau taiga,Mammals,37
50604,Copper Plateau taiga,Plants,47
50604,Copper Plateau taiga,Reptiles,0
50605,Eastern Canadian forests,Amphibians,12
50605,Eastern Canadian forests,Birds,159
50605,Eastern Canadian forests,Mammals,47
50605,Eastern Canadian forests,Plants,490
50605,Eastern Canadian forests,Reptiles,1
50606,Eastern Canadian Shield taiga,Amphibians,5
50606,Eastern Canadian Shield taiga,Birds,99
50606,Eastern Canadian Shield taiga,Mammals,34
50606,Eastern Canadian Shield taiga,Plants,408
50606,Eastern Canadian Shield taiga,Reptiles,1
50607,Interior Alaska-Yukon lowland taiga,Amphibians,1
50607,Interior Alaska-Yukon lowland taiga,Birds,130
50607,Interior Alaska-Yukon lowland taiga,Mammals,43
50607,Interior Alaska-Yukon lowland taiga,Plants,52
50607,Interior Alaska-Yukon lowland taiga,Reptiles,0
50608,Mid-Continental Canadian forests,Amphibians,6
50608,Mid-Continental Canadian forests,Birds,183
50608,Mid-Continental Canadian forests,Mammals,55
50608,Mid-Continental Canadian forests,Plants,311
50608,Mid-Continental Canadian forests,Reptiles,3
50609,Midwestern Canadian Shield forests,Amphibians,7
50609,Midwestern Canadian Shield forests,Birds,177
50609,Midwestern Canadian Shield forests,Mammals,46
50609,Midwestern Canadian Shield forests,Plants,2309
50609,Midwestern Canadian Shield forests,Reptiles,3
50610,Muskwa-Slave Lake forests,Amphibians,3
50610,Muskwa-Slave Lake forests,Birds,158
50610,Muskwa-Slave Lake forests,Mammals,50
50610,Muskwa-Slave Lake forests,Plants,66
50610,Muskwa-Slave Lake forests,Reptiles,0
50611,Newfoundland Highland forests,Amphibians,0
50611,Newfoundland Highland forests,Birds,116
50611,Newfoundland Highland forests,Mammals,10
50611,Newfoundland Highland forests,Plants,1416
50611,Newfoundland Highland forests,Reptiles,0
50612,Northern Canadian Shield taiga,Amphibians,3
50612,Northern Canadian Shield taiga,Birds,131
50612,Northern Canadian Shield taiga,Mammals,46
50612,Northern Canadian Shield taiga,Plants,326
50612,Northern Canadian Shield taiga,Reptiles,0
50613,Northern Cordillera forests,Amphibians,6
50613,Northern Cordillera forests,Birds,165
50613,Northern Cordillera forests,Mammals,55
50613,Northern Cordillera forests,Plants,93
50613,Northern Cordillera forests,Reptiles,1
50614,Northwest Territories taiga,Amphibians,2
50614,Northwest Territories taiga,Birds,131
50614,Northwest Territories taiga,Mammals,48
50614,Northwest Territories taiga,Plants,100
50614,Northwest Territories taiga,Reptiles,0
50615,South Avalon-Burin oceanic barrens,Amphibians,0
50615,South Avalon-Burin oceanic barrens,Birds,111
50615,South Avalon-Burin oceanic barrens,Mammals,7
50615,South Avalon-Burin oceanic barrens,Plants,2267
50615,South Avalon-Burin oceanic barrens,Reptiles,0
50616,Southern Hudson Bay taiga,Amphibians,7
50616,Southern Hudson Bay taiga,Birds,160
50616,Southern Hudson Bay taiga,Mammals,45
50616,Southern Hudson Bay taiga,Plants,45
50616,Southern Hudson Bay taiga,Reptiles,1
50617,Yukon Interior dry forests,Amphibians,4
50617,Yukon Interior dry forests,Birds,123
50617,Yukon Interior dry forests,Mammals,48
50617,Yukon Interior dry forests,Plants,53
50617,Yukon Interior dry forests,Reptiles,0
50701,Western Gulf coastal grasslands,Amphibians,31
50701,Western Gulf coastal grasslands,Birds,335
50701,Western Gulf coastal grasslands,Mammals,75
50701,Western Gulf coastal grasslands,Plants,435
50701,Western Gulf coastal grasslands,Reptiles,85
50801,California Central Valley grasslands,Amphibians,6
50801,California Central Valley grasslands,Birds,184
50801,California Central Valley grasslands,Mammals,79
50801,California Central Valley grasslands,Plants,404
50801,California Central Valley grasslands,Reptiles,14
50802,Canadian Aspen forests and parklands,Amphibians,9
50802,Canadian Aspen forests and parklands,Birds,206
50802,Canadian Aspen forests and parklands,Mammals,72
50802,Canadian Aspen forests and parklands,Plants,1280
50802,Canadian Aspen forests and parklands,Reptiles,9
50803,Central and Southern mixed grasslands,Amphibians,18
50803,Central and Southern mixed grasslands,Birds,228
50803,Central and Southern mixed grasslands,Mammals,88
50803,Central and Southern mixed grasslands,Plants,1980
50803,Central and Southern mixed grasslands,Reptiles,69
50804,Central forest-grasslands transition,Amphibians,43
50804,Central forest-grasslands transition,Birds,234
50804,Central forest-grasslands transition,Mammals,81
50804,Central forest-grasslands transition,Plants,1753
50804,Central forest-grasslands transition,Reptiles,79
50805,Central tall grasslands,Amphibians,20
50805,Central tall grasslands,Birds,228
50805,Central tall grasslands,Mammals,67
50805,Central tall grasslands,Plants,152
50805,Central tall grasslands,Reptiles,39
50806,Edwards Plateau savanna,Amphibians,17
50806,Edwards Plateau savanna,Birds,191
50806,Edwards Plateau savanna,Mammals,64
50806,Edwards Plateau savanna,Plants,176
50806,Edwards Plateau savanna,Reptiles,64
50807,Flint Hills tall grasslands,Amphibians,14
50807,Flint Hills tall grasslands,Birds,199
50807,Flint Hills tall grasslands,Mammals,59
50807,Flint Hills tall grasslands,Plants,263
50807,Flint Hills tall grasslands,Reptiles,44
50808,Montana Valley and Foothill grasslands,Amphibians,8
50808,Montana Valley and Foothill grasslands,Birds,214
50808,Montana Valley and Foothill grasslands,Mammals,88
50808,Montana Valley and Foothill grasslands,Plants,3774
50808,Montana Valley and Foothill grasslands,Reptiles,11
50809,Nebraska Sand Hills mixed grasslands,Amphibians,9
50809,Nebraska Sand Hills mixed grasslands,Birds,160
50809,Nebraska Sand Hills mixed grasslands,Mammals,59
50809,Nebraska Sand Hills mixed grasslands,Plants,1566
50809,Nebraska Sand Hills mixed grasslands,Reptiles,21
50810,Northern mixed grasslands,Amphibians,14
50810,Northern mixed grasslands,Birds,222
50810,Northern mixed grasslands,Mammals,77
50810,Northern mixed grasslands,Plants,678
50810,Northern mixed grasslands,Reptiles,18
50811,Northern short grasslands,Amphibians,9
50811,Northern short grasslands,Birds,231
50811,Northern short grasslands,Mammals,78
50811,Northern short grasslands,Plants,3041
50811,Northern short grasslands,Reptiles,19
50812,Northern tall grasslands,Amphibians,12
50812,Northern tall grasslands,Birds,212
50812,Northern tall grasslands,Mammals,63
50812,Northern tall grasslands,Plants,2816
50812,Northern tall grasslands,Reptiles,13
50813,Palouse grasslands,Amphibians,8
50813,Palouse grasslands,Birds,199
50813,Palouse grasslands,Mammals,87
50813,Palouse grasslands,Plants,1595
50813,Palouse grasslands,Reptiles,15
50814,Texas blackland prairies,Amphibians,32
50814,Texas blackland prairies,Birds,216
50814,Texas blackland prairies,Mammals,61
50814,Texas blackland prairies,Plants,1530
50814,Texas blackland prairies,Reptiles,69
50815,Western short grasslands,Amphibians,18
50815,Western short grasslands,Birds,245
50815,Western short grasslands,Mammals,107
50815,Western short grasslands,Plants,2362
50815,Western short grasslands,Reptiles,61
51101,Alaska-St. Elias Range tundra,Amphibians,2
51101,Alaska-St. Elias Range tundra,Birds,153
51101,Alaska-St. Elias Range tundra,Mammals,44
51101,Alaska-St. Elias Range tundra,Plants,1205
51101,Alaska-St. Elias Range tundra,Reptiles,0
51102,Aleutian Islands tundra,Amphibians,0
51102,Aleutian Islands tundra,Birds,86
51102,Aleutian Islands tundra,Mammals,3
51102,Aleutian Islands tundra,Plants,470
51102,Aleutian Islands tundra,Reptiles,0
51103,Arctic coastal tundra,Amphibians,0
51103,Arctic coastal tundra,Birds,74
51103,Arctic coastal tundra,Mammals,31
51103,Arctic coastal tundra,Plants,969
51103,Arctic coastal tundra,Reptiles,0
51104,Arctic foothills tundra,Amphibians,0
51104,Arctic foothills tundra,Birds,64
51104,Arctic foothills tundra,Mammals,31
51104,Arctic foothills tundra,Plants,1005
51104,Arctic foothills tundra,Reptiles,0
51105,Baffin coastal tundra,Amphibians,0
51105,Baffin coastal tundra,Birds,28
51105,Baffin coastal tundra,Mammals,9
51105,Baffin coastal tundra,Plants,0
51105,Baffin coastal tundra,Reptiles,0
51106,Beringia lowland tundra,Amphibians,1
51106,Beringia lowland tundra,Birds,111
51106,Beringia lowland tundra,Mammals,40
51106,Beringia lowland tundra,Plants,518
51106,Beringia lowland tundra,Reptiles,0
51107,Beringia upland tundra,Amphibians,1
51107,Beringia upland tundra,Birds,107
51107,Beringia upland tundra,Mammals,38
51107,Beringia upland tundra,Plants,635
51107,Beringia upland tundra,Reptiles,0
51108,Brooks-British Range tundra,Amphibians,0
51108,Brooks-British Range tundra,Birds,52
51108,Brooks-British Range tundra,Mammals,38
51108,Brooks-British Range tundra,Plants,134
51108,Brooks-British Range tundra,Reptiles,0
51109,Davis Highlands tundra,Amphibians,0
51109,Davis Highlands tundra,Birds,35
51109,Davis Highlands tundra,Mammals,9
51109,Davis Highlands tundra,Plants,1526
51109,Davis Highlands tundra,Reptiles,0
51110,High Arctic tundra,Amphibians,0
51110,High Arctic tundra,Birds,44
51110,High Arctic tundra,Mammals,10
51110,High Arctic tundra,Plants,913
51110,High Arctic tundra,Reptiles,0
51111,Interior Yukon-Alaska alpine tundra,Amphibians,1
51111,Interior Yukon-Alaska alpine tundra,Birds,121
51111,Interior Yukon-Alaska alpine tundra,Mammals,48
51111,Interior Yukon-Alaska alpine tundra,Plants,553
51111,Interior Yukon-Alaska alpine tundra,Reptiles,0
51112,Kalaallit Nunaat high arctic tundra,Amphibians,0
51112,Kalaallit Nunaat high arctic tundra,Birds,1
51112,Kalaallit Nunaat high arctic tundra,Mammals,8
51112,Kalaallit Nunaat high arctic tundra,Plants,1367
51112,Kalaallit Nunaat high arctic tundra,Reptiles,0
51113,Kalaallit Nunaat low arctic tundra,Amphibians,0
51113,Kalaallit Nunaat low arctic tundra,Birds,0
51113,Kalaallit Nunaat low arctic tundra,Mammals,4
51113,Kalaallit Nunaat low arctic tundra,Plants,1423
51113,Kalaallit Nunaat low arctic tundra,Reptiles,0
51114,Low Arctic tundra,Amphibians,0
51114,Low Arctic tundra,Birds,71
51114,Low Arctic tundra,Mammals,31
51114,Low Arctic tundra,Plants,371
51114,Low Arctic tundra,Reptiles,0
51115,Middle Arctic tundra,Amphibians,0
51115,Middle Arctic tundra,Birds,55
51115,Middle Arctic tundra,Mammals,16
51115,Middle Arctic tundra,Plants,281
51115,Middle Arctic tundra,Reptiles,0
51116,Ogilvie-MacKenzie alpine tundra,Amphibians,0
51116,Ogilvie-MacKenzie alpine tundra,Birds,112
51116,Ogilvie-MacKenzie alpine tundra,Mammals,45
51116,Ogilvie-MacKenzie alpine tundra,Plants,96
51116,Ogilvie-MacKenzie alpine tundra,Reptiles,0
51117,Pacific Coastal Mountain icefields and tundra,Amphibians,5
51117,Pacific Coastal Mountain icefields and tundra,Birds,162
51117,Pacific Coastal Mountain icefields and tundra,Mammals,50
51117,Pacific Coastal Mountain icefields and tundra,Plants,854
51117,Pacific Coastal Mountain icefields and tundra,Reptiles,1
51118,Torngat Mountain tundra,Amphibians,0
51118,Torngat Mountain tundra,Birds,41
51118,Torngat Mountain tundra,Mammals,20
51118,Torngat Mountain tundra,Plants,944
51118,Torngat Mountain tundra,Reptiles,0
51201,California coastal sage and chaparral,Amphibians,15
51201,California coastal sage and chaparral,Birds,290
51201,California coastal sage and chaparral,Mammals,74
51201,California coastal sage and chaparral,Plants,136
51201,California coastal sage and chaparral,Reptiles,59
51202,California interior chaparral and woodlands,Amphibians,16
51202,California interior chaparral and woodlands,Birds,231
51202,California interior chaparral and woodlands,Mammals,89
51202,California interior chaparral and woodlands,Plants,265
51202,California interior chaparral and woodlands,Reptiles,32
51203,California montane chaparral and woodlands,Amphibians,14
51203,California montane chaparral and woodlands,Birds,222
51203,California montane chaparral and woodlands,Mammals,78
51203,California montane chaparral and woodlands,Plants,2892
51203,California montane chaparral and woodlands,Reptiles,32
51301,Baja California desert,Amphibians,8
