Long Code,Name,Short Code,,,,,,,
"A.05.02.008","Service tree (Sorbus domestica)","A01GD",,,,"Rowan","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.02.009","Nashi pear (Pyrus pyrifolia)","A01DQ",,,,"Pear, oriental","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03","Stone fruits","A01GE",,,,"Stone fruit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.001","Apricots (Prunus armeniaca)","A01GF",,,,"Apricot","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.002","Plums (Prunus domestica)","A01GQ",,,,"Plums","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.003","Damson plum (Prunus domestica var institia)","A01GR",,,,"Bullace","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.004","Mirabelle (Prunus domestica var syriaca)","A01GS",,,,"Plum, mirabelle","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.005","Greengage (Prunus domestica var italica) ","A01GX",,,,"Plum, greengage","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.006","Sweet cherry (Prunus avium) ","A01GK",,,,"Cherry, sweet","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.007","Sour cherry (Prunus cerasus) ","A01GH",,,,"Cherry, sour","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.008","Chickasaw plum (Prunus angustifolia)","A01GV",,,,"Plum, chickasaw","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.009","Susina (Prunus salicina) ","A01GY",,,,"Plum, japanese","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.010","Sloe (Prunus spinosa) ","A01GZ",,,,"Sloe","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.011","Peaches (Prunus persica)","A01GL",,,,"Peach","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.03.012","Chokecherry (Prunus virginiana)","A01HC",,,,"Chokecherry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04","Berries and small fruits","A01DT",,,,"Berries and small fruit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.001","Table grapes (Vitis euvitis)","A01DX",,,,"Table-grapes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.002","Wine grapes (Vitis euvitis)","A01DY",,,,"Wine-grapes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.003","Strawberries (Fragaria × ananassa)","A01EA",,,,"Strawberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.004","Blackberries (Rubus fruticosus)","A01EE",,,,"Blackberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.005","Dewberries (Rubus ceasius)","A01EG",,,,"Dewberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.006","Raspberries (Rubus idaeus)","A01EP",,,,"Raspberries, red","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.007","Boysenberry (Rubus ursinus x idaeus)","A01EH",,,,"Boysenberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.008","Blueberries (Vaccinium corymbosum)","A01EZ",,,,"Blueberry, highbush","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.009","Cranberries (Vaccinium macrocarpon)","A01FH",,,,"Cranberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.010","Currants (red, black and white) (Ribes nigrum, Ribes rubrum)","A01FM",,,,"Currants, black, red, white","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.011","Gooseberries (Ribes uva-crispa)","A01FQ",,,,"Gooseberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.012","Rose hips (Rosa canina)","A01FR",,,,"Rose hips","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.013","Mulberries (Morus spp.)","A01FS",,,,"Mulberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.014","Azarole (mediteranean medlar) (Crataegus azarolus)","A01FV",,,,"Azarole (mediteranean medlar)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.015","Elderberries (Sambucus nigra)","A01FX",,,,"Elderberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.016","Cloudberry (Rubus chamaemorus)","A01EM",,,,"Cloudberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.017","Loganberry (Rubus loganobaccus)","A01EJ",,,,"Loganberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.018","Salmonberry (Rubus spectabilis)","A01ET",,,,"Salmonberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.019","Thimbleberry (Rubus parviflorus)","A01EV",,,,"Thimbleberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.020","Wineberry (Rubus phoenicolasius)","A01ER",,,,"Wineberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.021","Bearberry (Arctostaphylos spp.)","A01FD",,,,"Bearberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.022","Bilberry or whortleberry (Vaccinium spp.)","A01FE",,,,"Bilberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.023","Crowberry (Empetrum spp.)","A01GC",,,,"Crowberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.024","Cranberry (Vaccinium spp.)","A01FH",,,,"Cranberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.025","Huckleberry (Vaccinium spp.)","A01FC",,,,"Huckleberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.026","Lingonberry (Vaccinium vitis-idaea)","A01FL",,,,"Lingonberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.027","Strawberry Tree (Arbutus unedo), not to be confused with the Strawberry (Fragaria)","A01FT",,,,"Arbutus berry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.028","Jabuticaba (Brazilian grape tree) (Myrciaria cauliflora)","A01JK",,,,"Jaboticaba","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.029","Physalis (Physalis peruviana)","A00JG",,,,"Ground cherries (physalis etc.)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.04.030","Sea buckthorn (Hippophae rhamnoides)","A01FZ",,,,"Sea buckthorn","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.05","Oilfruits","A016L",,,,"Oilfruits","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.05.001","Olives for oil production (Olea europaea)","A016M",,,,"Olive for oil production","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.05.002","Palm nuts (palmoil kernels)","A016N",,,,"Palm kernel","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.05.003","Palmfruit (Elaeis guineensis)","A016P",,,,"Palm fruit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.05.004","Kapok (Ceiba pentandra)","A016Q",,,,"Kapok","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06","Miscellaneous fruits","A01HD",,,,"Miscellaneous tropical and sub-tropical fruits","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.001","Dates (Phoenix dactylifera)","A01HF",,,,"Date","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.002","Figs (Ficus carica)","A01HG",,,,"Fig","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.003","Table olives (Olea europaea)","A01HH","A01BQ",,,,"No exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.004","Kumquats (Fortunella species)","A01HJ",,,,"Kumquats","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.005","Carambola (Averrhoa carambola)","A01HM",,,,"Carambola","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.006","Persimmon (Sharon fruit) (Diospyros kaki)","A01HQ",,,,"Persimmon, japanese","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.007","Jambolan (java plum) (Syzygium cumini)","A01JZ",,,,"Jambolan","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.008","Kiwi (Actinidia deliciosa syn. A. chinensis)","A01JT",,,,"Kiwifruit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.009","Lychee (Litchi) (Litchi chinensis)","A01JV",,,,"Litchi","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.010","Passion fruit (Passiflora edulis)","A01KC",,,,"Passion fruit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.011","Prickly pear (cactus fruit) (Opuntia ficus-indica)","A01KD",,,,"Prickly pear","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.012","Star apple (Chrysophyllum cainito)","A01KE",,,,"Star apple","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.013","American persimmon (Virginia kaki) (Diospyros virginiana)","A01KF",,,,"Persimmon, american","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.014","Avocados (Persea americana)","A01LB",,,,"Avocado","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.015","Bananas (Musa × paradisica)","A01LC",,,,"Banana","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.016","Mangoes (Mangifera indica)","A01LF",,,,"Mango","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.017","Papaya (Carica papaya)","A01LG",,,,"Papaya","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.018","Pomegranate (Punica granatum)","A01LH",,,,"Pomegranate","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.019","Cherimoya (Annona cherimola)","A01LJ",,,,"Cherimoya","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.020","Guava (Psidium guajava)","A01LN",,,,"Guava","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.021","Pineapples (Ananas comosus)","A01LP",,,,"Pineapple","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.022","Bread fruit (jackfruit) (Artocarpus altilis)","A01LQ",,,,"Breadfruit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.023","Durian (Durio zibethinus)","A01LS",,,,"Durian","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.024","Soursop (guanabana) (Annona muricata)","A01LT",,,,"Soursop","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.025","Anona (cherimoya) (Annona cherimola)","A01LJ",,,,"Cherimoya","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.026","Babaco (Carica pentagona Heilb., sin. Vasconcellea x heilbornii)","A01LX",,,,"Babaco","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.027","Coco plum (Chrysobalanus icaco)","A01JG",,,,"Coco plum","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.028","Feijoa, Pineapple Guava (Feijoa sellowiana)","A01LY",,,,"Feijoa","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.029","Pawpaw (Asimina)","A01LG",,,,"Papaya","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.030","Chayote (Sechium edule) ","A00JZ",,,,"Chayote","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.031","Rambutan (Nephelium lappaceum) ","A01KA",,,,"Rambutan","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.032","Carissa (Carissa sp.)","A01JN","A01JD",,,,"No exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.033","Jujube (Ziziphus zizyphus)","A01JL","A01JM",,,,"No exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.034","Longan fruit (Dimocarpus longan)","A01KQ",,,,"Longan","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.06.035","Malabar plum (jambu) (Syzygium jambos)","A01HV",,,,"Pomarrosa","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.07","Dried fruits","A01MA",,,,"Dried fruit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.07.001","Dried vine fruits (currants, raisins and sultanas)  ","A01ME",,,,"Dried vine fruits (raisins etc.)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.07.002","Dried figs (Ficus carica)","A01MG",,,,"Dried figs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.07.003","Dried prunes (Prunus domestica)","A01MB",,,,"Dried prunes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.07.004","Dried apricots (Prunus armeniaca)","A01MD",,,,"Dried apricots","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.07.005","Dried pears  (Pyrus communis)","A01MH",,,,"Dried pears","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.07.006","Dried apples (Malus domesticus)","A01MC",,,,"Dried apples","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.07.007","Dried dates (Phoenix dactylifera)","A01MF",,,,"Dried dates","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.07.008","Dried bananas (Musa × paradisica)","A01MJ",,,,"Dried bananas","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.07.009","Dried mangoes (Mangifera indica)","A01MK",,,,"Dried mangoes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08","Jam, marmalade and other fruit spreads","A04MN",,,,"Fruit spreads","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001","Jam","A01MM",,,,"Jam","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.001","Jam, Strawberries (Fragaria × ananassa)","A01MN",,,,"Jam, strawberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.002","Jam, Raspberries (Rubus idaeus)","A01MP",,,,"Jam, raspberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.003","Jam, Blackberries (Rubus fruticosus)","A01MQ",,,,"Jam, blackberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.004","Jam, Currants (red) (Ribes rubrum)","A01MR",,,,"Jam, currants (red)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.005","Jam, Currants (black) (Ribes nigrum)","A01MS",,,,"Jam, currants (black)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.006","Jam, Lingonberry (Vaccinium vitis-idaea)","A01MT",,,,"Jam, lingonberry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.007","Jam, Gooseberries (Ribes uva-crispa)","A01MV",,,,"Jam, gooseberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.008","Jam, Cranberries (Vaccinium macrocarpon)","A01MX",,,,"Jam, cranberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.009","Jam, Blueberries (Vaccinium corymbosum)","A01MY",,,,"Jam, blueberries","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.010","Jam, Rose hips (Rosa canina)","A01MZ",,,,"Jam, rose hips","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.011","Jam, Apricots (Prunus armeniaca)","A01NA",,,,"Jam, apricots","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.012","Jam, Plums (Prunus domestica)","A01NB",,,,"Jam, plums","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.013","Jam, Peaches (Prunus persica)","A01NC",,,,"Jam, peaches","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.014","Jam, Sweet cherry (Prunus avium) ","A01ND",,,,"Jam, sweet cherry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.015","Jam, Sour cherry (Prunus cerasus) ","A01NE",,,,"Jam, sour cherry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.016","Jam, Oranges (Citrus sinensis)","A01NF",,,,"Jam, oranges","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.017","Jam, Mandarins (Citrus reticulata)","A01NG",,,,"Jam, mandarins","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.001.018","Jam, Mixed fruit","A01NH",,,,"Jam, mixed fruit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.002","Marmalade","A01NJ",,,,"Marmalade","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.002.001","Marmalade, Oranges (Citrus sinensis)","A01NK",,,,"Marmalade, oranges","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.002.002","Marmalade, Mandarins (Citrus reticulata)","A01NL",,,,"Marmalade, mandarins","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.002.003","Marmalade, Mixed fruit","A01NM",,,,"Marmalade, mixed citrus fruit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.08.003","Other fruit spreads","A01QL",,,,"Other fruit spreads","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09","Other fruit products (excluding beverages) ","A01QD",,,,"Other processed fruit products (excluding beverages)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.001","Mixed dried fruits","A01QF",,,,"Mixed dried fruits","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.002","Fruit salad","A01QG",,,,"Fruit salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.003","Fruit chips","A01QH",,,,"Fruit chips","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.004","Fruit, purèe ","A01QJ",,,,"Fruit purèe","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.005","Fruit cocktail","A01QK",,,,"Fruit cocktail","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.006","Fruit, canned","A01NN",,,,"Canned or jarred fruit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.006.001","Canned fruit, Mandarin (Citrus reticulata)","A01NP",,,,"Canned or jarred mandarin","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.006.002","Canned fruit, Apple (Malus domesticus)","A01NQ",,,,"Canned or jarred apple","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.006.003","Canned fruit, Pear (Pyrus communis)","A01NR",,,,"Canned or jarred pear","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.006.004","Canned fruit, Apricot (Prunus armeniaca)","A01NS",,,,"Canned or jarred apricot","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.006.005","Canned fruit, Plum (Prunus domestica)","A01NT",,,,"Canned or jarred plum","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.006.006","Canned fruit, Sweet cherry (Prunus avium) ","A01NV",,,,"Canned or jarred sweet cherry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.006.007","Canned fruit, Sour cherry (Prunus cerasus) ","A01NX",,,,"Canned or jarred sour cherry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.006.008","Canned fruit, Peach (Prunus persica)","A01NY",,,,"Canned or jarred peach","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.05.09.006.009","Canned fruit, Table grape (Vitis euvitis)","A01NZ",,,,"Canned or jarred table grape","Exact matching of codes between FoodEx1 and FoodEx2",,
