"SLV-code","Livsmedelsnamn","Råvara nivå 1","Andel","Inkluderar","Tillagningsprocess nivå 1","Konverteringsfaktor nivå 1","Publikation nivå 1","Foodex2 nivå 1","Rå mängd beräknad","Beräkning rå mängd","Råvara nivå 2","Tillagningsprocess nivå 2","Konverteringsfaktor nivå 2","Publikation nivå 2","Foodex2 nivå 2","Kommentar"
"6521","Köttpaté ospec.","Champinjon",4,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A00TQ","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"6521","Köttpaté ospec.","Vete, siktat",2,NA,"Tillagad, adderad","1","-","A003Y","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6521","Köttpaté ospec.","Salt",2,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6521","Köttpaté ospec.","Lök (gul, röd)",2,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HC","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6521","Köttpaté ospec.","Övrigt",1,"Salt, kryddor, bakpulver, hjorthornssalt, surdegspulver etc","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042Z_R","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"6521","Köttpaté ospec.","Socker",1,"Råsocker, farinsocker, invertsocker, sockerkulör","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A032H","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"6521","Köttpaté ospec.","peppar",1,"svartpeppar, vitpeppar, grönpeppar","Rå, tillagad","1","SLV - Riktlinjer för livsmedel","A018Z","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"6521","Köttpaté ospec.","Stärkelse",1,"47% majs, 38% vete och 15% potatis.  0% Tapiocasträrkelse","Rå, tillagad","1","SLV - Riktlinjer för livsmedel","A011F","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"6522","Barnmat potatis m. kyckling konserv.","Potatis",33,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A00ZX","33","33 * 1,00",NA,NA,NA,NA,NA,NA
"6522","Barnmat potatis m. kyckling konserv.","Mjölk fett < 1 %",20,NA,"Rå, tillagad","1","-","A02MA","20","20 * 1,00",NA,NA,NA,NA,NA,NA
"6522","Barnmat potatis m. kyckling konserv.","Vatten",18,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","18","18 * 1,00",NA,NA,NA,NA,NA,NA
"6522","Barnmat potatis m. kyckling konserv.","Kyckling",9,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01SP","9","9 * 1,00",NA,NA,NA,NA,NA,NA
"6522","Barnmat potatis m. kyckling konserv.","Ärter utan skida (utgångsläge rå)",8,"trädgårdsärt, grönärt, rödvial","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A012G","8","8 * 1,00",NA,NA,NA,NA,NA,NA
"6522","Barnmat potatis m. kyckling konserv.","Majs",4,NA,"Tillagad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00KP","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"6522","Barnmat potatis m. kyckling konserv.","Paprika",3,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00JA","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"6522","Barnmat potatis m. kyckling konserv.","Olja rapsolja",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6522","Barnmat potatis m. kyckling konserv.","Salt",0,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6522","Barnmat potatis m. kyckling konserv.","Ris, siktat",3,"Vildris","Torkad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A003F_R","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"6523","Barnmat ris m. nötkött konserv.","Tomat",22,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HQ","22","22 * 1,00",NA,NA,NA,NA,NA,NA
"6523","Barnmat ris m. nötkött konserv.","Mjölk fett < 1 %",18,NA,"Rå, tillagad","1","-","A02MA","18","18 * 1,00",NA,NA,NA,NA,NA,NA
"6523","Barnmat ris m. nötkött konserv.","Vatten",17,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","17","17 * 1,00",NA,NA,NA,NA,NA,NA
"6523","Barnmat ris m. nötkött konserv.","Morot",17,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QH","17","17 * 1,00",NA,NA,NA,NA,NA,NA
"6523","Barnmat ris m. nötkött konserv.","Nöt/ko",8,"biff, entrecôte, filé, köttfärs, oxkött","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01QX","8","8 * 1,00",NA,NA,NA,NA,NA,NA
"6523","Barnmat ris m. nötkött konserv.","Lök (gul, röd)",7,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HC","7","7 * 1,00",NA,NA,NA,NA,NA,NA
"6523","Barnmat ris m. nötkött konserv.","Ris, korn",7,"Vildris","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A003D","7","7 * 1,00",NA,NA,NA,NA,NA,NA
"6523","Barnmat ris m. nötkött konserv.","Olja rapsolja",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6523","Barnmat ris m. nötkött konserv.","Salt",0,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6523","Barnmat ris m. nötkött konserv.","Ris, siktat",2,"Vildris","Torkad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A003F_R","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Tomat",24,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HQ","24","24 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Mjölk fett < 1 %",20,NA,"Rå, tillagad","1","-","A02MA","20","20 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Vatten",18,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","18","18 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Gris",8,"Griskött, fläsk, fläskfärs, Fläskbog, sidfläsk, fläskkarré, Fläskkotlett,","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01RG","8","8 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Morot",7,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QH","7","7 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Ris, korn",6,"Vildris","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A003D","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Paprika",5,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00JA","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Grädde fett >31%",4,"vispgrädde","Rå, tillagad","1","-","A02MK#F07.A074F","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Banan",4,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01LC","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Smör",1,NA,"Tillagad, adderad","1","Användarhjälp - Riktlinjer för beräknade livsmedel","A039C","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Övrigt",0,"Salt, kryddor, bakpulver, hjorthornssalt, surdegspulver etc","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042Z_R","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6524","Barnmat ris m. fläskkött konserv.","Ris, siktat",3,"Vildris","Torkad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A003F_R","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Potatis",35,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A00ZX","35","35 * 1,00",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Vatten",17,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","17","17 * 1,00",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Morot",14,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QH","14","14 * 1,00",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Gris",8,"Griskött, fläsk, fläskfärs, Fläskbog, sidfläsk, fläskkarré, Fläskkotlett,","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01RG","8","8 * 1,00",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Lök (gul, röd)",6,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HC","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Mjölk fett < 1 %",6,NA,"Rå, tillagad","1","-","A02MA","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Ost (hårdost)",5,"Ystade hårdostar, kittost, mögelost","Rå, tillagad","1","-","A02VA","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Ärter utan skida (utgångsläge rå)",4,"trädgårdsärt, grönärt, rödvial","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A012G","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Grädde fett >31%",3,"vispgrädde","Rå, tillagad","1","-","A02MK#F07.A074F","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Majs, stärkelse",2,"majsstärkelse, maizena","Rå, tillagad","1.5","Food in Europe - production, processing and composition, ed Aldén KI och Algers A","A002R","3","2 * 1,50",NA,NA,NA,NA,NA,NA
"6525","Barnmat potatis m. fläskkött konserv.","Salt",0,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6528","Barnmat grönsaker m. quinoa/linser veg. konserv.","Linser",4,NA,"Torkad","1","SLV - Riktlinjer för livsmedel","A013Q","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"6528","Barnmat grönsaker m. quinoa/linser veg. konserv.","Morot",46,NA,"Tillagad","1.1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QH","50.6","46 * 1,10",NA,NA,NA,NA,NA,NA
"6528","Barnmat grönsaker m. quinoa/linser veg. konserv.","Pumpa",30,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00KH","30","30 * 1,00",NA,NA,NA,NA,NA,NA
"6528","Barnmat grönsaker m. quinoa/linser veg. konserv.","Vatten",8,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","8","8 * 1,00",NA,NA,NA,NA,NA,NA
"6528","Barnmat grönsaker m. quinoa/linser veg. konserv.","Tomat",8,NA,"Pure","3.2","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HQ","25.6","8 * 3,20",NA,NA,NA,NA,NA,NA
"6528","Barnmat grönsaker m. quinoa/linser veg. konserv.","Quinoa",4,NA,"Tillagad","0.3","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A000R","1.2","4 * 0,30",NA,NA,NA,NA,NA,NA
"6528","Barnmat grönsaker m. quinoa/linser veg. konserv.","Salt",0,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6528","Barnmat grönsaker m. quinoa/linser veg. konserv.","Olja olivolja",0,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036P","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6529","Barnmat blåbär äpple konserv.","Äpple",47,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A039M","47","47 * 1,30",NA,NA,NA,NA,NA,NA
"6529","Barnmat blåbär äpple konserv.","Blåbär",30,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01EZ","30","30 * 1,00",NA,NA,NA,NA,NA,NA
"6529","Barnmat blåbär äpple konserv.","Äpple",16,"kvitten, rosenkvitten","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01DH","16","16 * 1,00",NA,NA,NA,NA,NA,NA
"6529","Barnmat blåbär äpple konserv.","Ris, siktat",7,"Vildris","Torkad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A003F_R","7","7 * 1,00",NA,NA,NA,NA,NA,NA
"6530","Barnmat katrinplommon päron äpple konserv.","Plommon",22,NA,"Torkad","2.3","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A01GQ","50.6","22 * 2,30",NA,NA,NA,NA,NA,NA
"6530","Barnmat katrinplommon päron äpple konserv.","Vatten",61,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","61","61 * 1,00",NA,NA,NA,NA,NA,NA
"6530","Barnmat katrinplommon päron äpple konserv.","Päron",9,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01DP","9","9 * 1,00",NA,NA,NA,NA,NA,NA
"6530","Barnmat katrinplommon päron äpple konserv.","Äpple",4,NA,"Juice koncentrerad","3.9","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A01DH","15.6","4 * 3,90",NA,NA,NA,NA,NA,NA
"6530","Barnmat katrinplommon päron äpple konserv.","Ris, siktat",4,"Vildris","Torkad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A003F_R","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Vatten",34,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","34","34 * 1,00",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Banan",32,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01LC","32","32 * 1,00",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Ananas",12,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01LP","12","12 * 1,00",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Apelsin",10,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A03AM","10","10 * 1,20",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Äpple",5,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A039M","5","5 * 1,30",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Ananas",1,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A03AF","1","1 * 3,00",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Mango",0,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01LF","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Kiwi",0,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01JT","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Papaya",0,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01LG","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Passionsfrukt",0,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A01KC","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6531","Barnmat banan exotiska frukter konserv.","Ris, siktat",6,"Vildris","Torkad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A003F_R","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"6532","Barnmat morot konserv.","Morot",90,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QH","90","90 * 1,00",NA,NA,NA,NA,NA,NA
"6532","Barnmat morot konserv.","Vatten",8,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","8","8 * 1,00",NA,NA,NA,NA,NA,NA
"6532","Barnmat morot konserv.","Olja rapsolja",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Linser",36,NA,"Tillagad","0.4","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A013Q","14.4","36 * 0,40",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Morot",32,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QH","32","32 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Lök (gul, röd)",8,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HC","8","8 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Ägg, höna",5,"Helt ägg höna","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A031G","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Vete, siktat",4,NA,"Tillagad, adderad","1","-","A003Y","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Sötpotatis",4,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A010C","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Majs, stärkelse",3,"majsstärkelse, maizena","Rå, tillagad","1.5","Food in Europe - production, processing and composition, ed Aldén KI och Algers A","A002R","4.5","3 * 1,50",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Fett matfettsblandning",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A04RT","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Ost (hårdost)",2,"Ystade hårdostar, kittost, mögelost","Rå, tillagad","1","-","A02VA","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Olja rapsolja",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Råg, fullkorn",1,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A003M","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Salt",1,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"6535","Grönsaksbiff morot linser","Vitlök",0,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00GZ","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Ost (hårdost)",20,"Ystade hårdostar, kittost, mögelost","Rå, tillagad","1","-","A02VA","20","20 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Spenat",14,"nässlor","Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00MJ","14","14 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Vete, siktat",14,NA,"Tillagad, adderad","1","-","A003Y","14","14 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Tomat",13,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HQ","13","13 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Vatten",9,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","9","9 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Ris, korn",6,"Vildris","Tillagad","0.4","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A003D","2.4","6 * 0,40",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Olja rapsolja",5,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Olja solrosolja",2,NA,"Tillagad, adderad","1","Användarhjälp - Riktlinjer för beräknade livsmedel","A037D","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Ost, Färskost",2,"philadelphia, keso, mozarella, Halloumi, ricotta, mascarpone","Rå, tillagad","1","-","A02QL","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Lök (gul, röd)",2,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HC","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Fett matfettsblandning",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A04RT","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Råg, fullkorn",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A003M","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Potatismjöl",2,"potatisflingor, potatisstärkelse","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A011F","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Äggvita",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A031T","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Persilja",1,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A00YE","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Basilika",1,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A00VV","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Vitlök",1,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00GZ","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"6536","Grönsaksbiff m. ost","Salt",0,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"6537","Barnmat klämmis m. banan jordgubb gröt konserv.","Banan",27,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A01LC","27","27 * 1,00",NA,NA,NA,NA,NA,NA
"6537","Barnmat klämmis m. banan jordgubb gröt konserv.","Vatten",18,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A03DL","18","18 * 1,00",NA,NA,NA,NA,NA,NA
"6537","Barnmat klämmis m. banan jordgubb gröt konserv.","Jordgubbar",16,"smultron","Rå","1","SLV - Riktlinjer för livsmedel","A01EA","16","16 * 1,00",NA,NA,NA,NA,NA,NA
"6537","Barnmat klämmis m. banan jordgubb gröt konserv.","Äpple",16,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A039M","16","16 * 1,30",NA,NA,NA,NA,NA,NA
"6537","Barnmat klämmis m. banan jordgubb gröt konserv.","Apelsin",7,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A03AM","7","7 * 1,20",NA,NA,NA,NA,NA,NA
"6537","Barnmat klämmis m. banan jordgubb gröt konserv.","Havre, flinga",3,NA,"Rå, tillagad","1","-","A000G","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"6537","Barnmat klämmis m. banan jordgubb gröt konserv.","Havre, fullkorn",3,NA,"Rå","1","-","A00DK","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"6537","Barnmat klämmis m. banan jordgubb gröt konserv.","Blåbär",2,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A01EZ","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"6537","Barnmat klämmis m. banan jordgubb gröt konserv.","Ananas",1,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A03AF","1","1 * 3,00",NA,NA,NA,NA,NA,NA
